user_idx,item_idx,weight,raw_playtime
179,326,0.74626694,217
179,340,0.74626694,217
179,365,0.74690125,218
179,371,0.76357659,246
180,3,0.91215198,178
180,15,0.90513747,171
180,57,0.84760022,123
180,84,0.99331787,283
180,87,0.86254546,134
180,112,0.84760022,123
180,135,0.89351616,160
180,154,0.84760022,123
180,171,0.85318292,127
180,184,0.86123809,133
180,200,0.98180420,265
180,206,0.94519109,215
180,256,1.00000000,294
181,1,0.36813987,21
181,3,0.56716985,116
181,10,0.93886518,2651
181,14,0.89237979,1794
181,43,0.90496128,1994
181,56,0.62238087,185
181,134,0.64183271,218
181,159,0.43934162,39
181,218,0.98598224,3938
181,324,0.71824820,415
181,325,1.00000000,4430
181,335,0.43005648,36
182,0,0.73687418,102
182,16,0.73217463,99
182,41,0.66611196,65
182,53,0.79342739,146
182,56,0.70255015,82
182,57,0.75848972,117
182,71,0.85313492,213
182,72,0.82295450,176
182,83,0.58649384,39
182,84,0.72401953,94
182,87,0.68430202,73
182,101,0.92391157,333
182,105,0.80887542,161
182,112,0.76378987,121
182,132,0.96917333,443
182,140,0.71891782,91
182,159,1.00000000,538
182,166,0.80185265,154
182,171,0.84630377,204
182,175,0.73375663,100
182,182,0.73217463,99
182,183,0.85897006,221
182,184,0.75848972,117
182,196,0.90199997,290
182,199,0.71718021,90
182,200,0.77751515,132
182,206,0.71891782,91
182,208,0.72733193,96
182,214,0.75019273,111
182,217,0.74293166,106
182,219,0.73532305,101
182,223,0.90737176,300
182,235,0.72401953,94
182,236,0.71891782,91
182,237,0.75577188,115
182,238,0.72233708,93
182,239,0.93494418,357
182,256,0.89473380,277
182,288,0.81653906,169
182,299,0.81465750,167
182,311,0.89416086,276
182,314,0.83835262,194
182,321,0.81747155,170
182,323,0.79978782,152
182,326,0.74143879,105
182,328,0.84552631,203
182,334,0.82912108,183
182,339,0.77510617,130
182,340,0.73841032,103
182,364,0.81082624,163
182,365,0.75300678,113
182,371,0.77751515,132
183,0,0.45649321,35
183,16,0.69218476,228
183,17,0.38161691,19
183,20,0.08829784,1
183,21,0.24788337,6
183,41,0.62486753,134
183,43,0.70078798,244
183,48,0.82894164,669
183,53,0.45649321,35
183,54,0.71316536,269
183,55,0.65196513,166
183,56,0.68414869,214
183,57,0.64409925,156
183,64,0.68591389,217
183,65,0.62580765,135
183,66,0.55661022,78
183,67,0.55334371,76
183,68,0.68295815,212
183,69,0.70026697,243
183,71,0.87594572,968
183,72,0.55498743,77
183,73,0.70588413,254
183,74,0.59406084,105
183,83,0.53370694,65
183,84,0.69329247,230
183,87,0.55167850,75
183,91,0.73911361,330
183,93,0.51277689,55
183,94,0.73280214,314
183,101,0.55167850,75
183,104,0.69493620,233
183,105,0.55167850,75
183,112,0.59406084,105
183,118,0.63040696,140
183,121,0.79908207,529
183,126,0.58916074,101
183,129,0.71915572,282
183,131,0.74026297,333
183,132,0.51277689,55
183,135,0.55167850,75
183,136,0.24788337,6
183,140,0.51277689,55
183,143,0.72530663,296
183,146,0.68532820,216
183,147,0.75836494,384
183,148,0.73795378,327
183,154,0.58143796,95
183,155,0.79267442,503
183,157,0.68937257,223
183,158,0.56135810,81
183,161,0.67365570,197
183,162,0.68994000,224
183,165,0.80857395,570
183,166,0.45649321,35
183,171,0.58143796,95
183,174,0.68823008,221
183,175,0.43744483,30
183,176,0.69329247,230
183,182,0.65120005,165
183,183,0.66222019,180
183,184,1.00000000,2565
183,186,0.40484228,23
183,189,0.31654444,11
183,193,0.70336154,249
183,196,0.65937343,176
183,197,0.72444590,294
183,199,0.69384274,231
183,200,0.64887682,162
183,201,0.68707725,219
183,206,0.68115121,209
183,207,0.76227482,396
183,208,0.64409925,156
183,210,0.69493620,233
183,213,0.71126403,265
183,214,0.73440956,318
183,216,0.72314381,291
183,217,0.65120005,165
183,218,0.68707725,219
183,219,0.63743698,148
183,223,0.77095660,424
183,235,0.69329247,230
183,236,0.70588413,254
183,237,0.70737406,257
183,238,0.69329247,230
183,239,0.71779812,279
183,243,0.68295815,212
183,256,0.71596519,275
183,257,0.71126403,265
183,258,0.68994000,224
183,288,0.77362604,433
183,290,0.71688495,277
183,299,0.70078798,244
183,302,0.81573118,603
183,307,0.61404051,123
183,311,0.72049901,285
183,312,0.70737406,257
183,314,0.68823008,221
183,315,0.72138672,287
183,319,0.70638271,255
183,320,0.73440956,318
183,321,0.71550280,274
183,323,0.69273982,229
183,324,0.27989753,8
183,326,0.68994000,224
183,328,0.74026297,333
183,331,0.68414869,214
183,333,0.71915572,282
183,334,0.74512709,346
183,335,0.69050490,225
183,339,0.68235868,211
183,340,0.69162726,227
183,345,0.69921851,241
183,354,0.63571551,146
183,364,0.70488108,252
183,365,0.75261210,367
183,366,0.76033488,390
183,371,0.72182827,288
183,372,0.69655898,236
183,373,0.71503873,273
183,390,0.71550280,274
183,394,0.73834157,328
183,396,0.76823003,415
183,402,0.73834157,328
183,416,0.67171083,194
183,421,0.76291496,398
183,684,0.45290461,34
184,12,0.90431852,1161
184,16,0.50377928,50
184,20,0.48191727,42
184,41,0.51803046,56
184,48,0.62945155,135
184,55,0.64866317,157
184,56,0.78104941,443
184,57,0.72013404,275
184,64,1.00000000,2451
184,65,0.71248230,259
184,67,0.65954122,171
184,68,0.66956756,185
184,83,0.45915123,35
184,84,0.14076364,2
184,87,0.69843388,232
184,101,0.63132207,137
184,104,0.14076364,2
184,105,0.14076364,2
184,112,0.69223744,221
184,140,0.56771431,83
184,166,0.64620695,154
184,189,0.99879247,2428
184,196,0.96985807,1937
184,218,0.91750910,1287
184,307,0.63132207,137
184,354,0.98587171,2195
185,16,0.49950734,55
185,41,1.00000000,3160
185,52,0.66411400,210
185,53,0.45138938,37
185,56,0.56377909,93
185,64,0.67427252,228
185,66,0.65870485,201
185,67,0.67588760,231
185,83,0.44468016,35
185,84,0.68009446,239
185,87,0.54982165,83
185,112,0.74034130,389
185,154,0.66411400,210
185,165,0.66053423,204
185,218,0.57512519,102
185,354,0.60961311,135
186,84,0.94100456,266
186,87,0.90294896,212
186,135,0.89732104,205
186,140,0.92304935,239
186,154,1.00000000,378
186,171,0.94226143,268
186,182,0.82862331,136
186,196,0.85157305,156
187,0,0.61871399,457
187,11,0.33649838,27
187,16,0.59606982,365
187,17,0.85787198,4890
187,19,0.69532432,977
187,41,0.74273539,1563
187,42,0.78961531,2487
187,43,0.75848641,1827
187,48,0.77796944,2216
187,52,0.59241772,352
187,53,0.90685112,7943
187,55,0.81159566,3092
187,56,0.84885035,4472
187,59,0.06999657,1
187,63,0.57116304,285
187,67,0.78949348,2484
187,70,0.82644622,3582
187,87,0.78644063,2410
187,91,0.85421397,4716
187,94,0.91787145,8859
187,101,0.85700107,4848
187,103,0.92419984,9432
187,105,0.84819351,4443
187,120,0.79972598,2749
187,142,0.85283445,4652
187,143,0.88614074,6470
187,148,0.88553028,6431
187,165,0.62089515,467
187,167,0.66184052,701
187,178,0.66009938,689
187,184,0.72265727,1281
187,186,0.40467538,54
187,199,0.65043068,626
187,200,0.75002058,1680
187,207,0.88945651,6686
187,210,0.73599397,1462
187,218,0.87377144,5724
187,233,0.89244719,6887
187,305,0.88730443,6545
187,307,0.81237622,3116
187,308,0.76941847,2036
187,314,0.91460504,8577
187,324,0.67209107,776
187,335,0.73844879,1498
187,336,0.90021846,7438
187,376,1.00000000,19981
187,396,0.69121487,938
187,402,0.72712563,1339
187,683,0.31214494,21
188,0,0.95049623,213
188,16,0.12277986,1
188,41,0.85095496,121
188,48,0.59024637,27
188,53,0.12277986,1
188,63,1.00000000,282
188,67,0.12277986,1
188,94,0.12277986,1
188,112,0.40786587,9
188,124,0.57711933,25
188,131,0.96016048,225
188,135,0.24555972,3
188,146,0.12277986,1
188,154,0.12277986,1
188,159,0.88755335,149
188,171,0.28508601,4
188,184,0.84949706,120
188,186,0.12277986,1
188,189,0.19460147,2
188,190,0.40786587,9
188,200,0.68199164,46
188,206,0.19460147,2
188,210,0.12277986,1
188,225,0.12277986,1
188,236,0.19460147,2
188,290,0.19460147,2
188,319,0.12277986,1
188,371,0.12277986,1
188,416,0.12277986,1
189,16,0.76562943,103
189,21,0.89211171,223
189,41,0.68299718,62
189,56,0.74896370,93
189,57,0.77931150,112
189,84,1.00000000,430
189,87,0.77784616,111
189,142,0.90210570,237
189,155,0.79856590,126
189,190,0.96041812,338
189,216,0.87093795,196
189,218,0.98139421,384
190,0,0.73855433,153
190,1,0.20326848,3
190,2,0.52131078,34
190,3,0.26272070,5
190,4,0.59282134,56
190,5,0.20326848,3
190,6,0.10163424,1
190,11,0.86468324,363
190,12,0.39707386,14
190,13,0.26272070,5
190,14,0.45323094,21
190,15,0.63881208,77
190,16,0.83085236,288
190,17,0.65482367,86
190,18,0.66460244,92
190,21,0.26272070,5
190,41,0.77760882,200
190,48,0.78816210,215
190,53,0.78192170,206
190,54,0.73469549,149
190,55,0.84160984,310
190,56,0.78192170,206
190,57,0.86628574,367
190,64,1.00000000,915
190,65,0.85381700,337
190,66,0.68787927,108
190,71,0.83386535,294
190,72,0.82516241,277
190,74,0.92889136,563
190,83,0.80176643,236
190,84,0.74138324,156
190,87,0.80959643,249
190,101,0.68378708,105
190,104,0.78883936,216
190,112,0.87404561,387
190,124,0.38695762,13
190,127,0.16108646,2
190,131,0.73663760,151
190,132,0.74044632,155
190,135,0.72246948,137
190,139,0.26272070,5
190,140,0.72352817,138
190,141,0.42380716,17
190,147,0.75131256,167
190,154,0.84761432,323
190,155,0.77760882,200
190,157,0.82673624,280
190,159,0.48325938,26
190,161,0.85809215,347
190,163,0.30490272,7
190,164,0.45974878,22
190,166,0.81307392,255
190,171,0.80361082,239
190,175,0.77614254,198
190,182,0.74955653,165
190,183,0.72246948,137
190,184,0.74138324,156
190,186,0.16108646,2
190,189,0.33762164,9
190,191,0.10163424,1
190,193,0.71028966,126
190,196,0.75390780,170
190,197,0.74777921,163
190,199,0.73371471,148
190,200,0.77391525,195
190,206,0.79800655,230
190,208,0.75131256,167
190,214,0.79479795,225
190,216,0.83923334,305
190,217,0.78883936,216
190,218,0.75131256,167
190,219,0.74955653,165
190,235,0.79673152,228
190,236,0.79989854,233
190,237,0.73272731,147
190,238,0.74688240,162
190,239,0.84533391,318
190,243,0.84254977,312
190,256,0.86708047,369
190,257,0.86943914,375
190,258,0.64067997,78
190,288,0.83336747,293
190,290,0.85935076,350
190,299,0.83186359,290
190,306,0.28532338,6
190,307,0.99708999,897
190,311,0.76544623,184
190,312,0.78262834,207
190,315,0.76224114,180
190,326,0.72457926,139
190,328,0.77165360,192
190,333,0.72972460,144
190,334,0.74323930,158
190,340,0.75645791,173
190,345,0.70913054,125
190,354,0.81534726,259
190,364,0.73173323,146
190,375,0.74598008,161
190,421,0.71595164,131
190,683,0.45974878,22
190,684,0.33762164,9
191,1,0.35709827,22
191,16,0.29211949,12
191,18,0.44553634,49
191,21,0.57216467,151
191,41,0.35203570,21
191,48,0.22161774,6
191,53,0.32267180,16
191,56,0.25023969,8
191,57,0.31576733,15
191,63,0.54138158,115
191,74,0.39109333,30
191,116,0.38735893,29
191,140,0.15788366,3
191,141,0.30055957,13
191,153,0.37106132,25
191,157,0.07894183,1
191,159,0.43353694,44
191,179,0.18329726,4
191,186,0.39470916,31
191,189,0.15788366,3
191,218,0.42567941,41
191,307,0.35203570,21
191,684,1.00000000,6505
192,41,0.96349609,315
192,57,0.91744453,239
192,84,0.97770804,343
192,87,0.99125664,372
192,105,0.89667844,211
192,112,0.92021149,243
192,135,0.98391749,356
192,154,0.92890073,256
192,171,0.93591650,267
192,184,0.89746619,212
192,200,0.87833801,189
192,206,0.86457157,174
192,208,0.98203131,352
192,223,1.00000000,392
192,236,0.89667844,211
192,239,0.93901081,272
192,256,0.93466258,265
192,288,0.93716110,269
192,290,0.93901081,272
192,311,0.90363822,220
192,314,0.87745465,188
192,315,0.93901081,272
192,364,0.91814057,240
192,371,0.90058065,216
193,11,0.50378785,31
193,16,0.66648210,97
193,17,0.46790367,24
193,20,0.68589255,111
193,41,0.85722472,363
193,48,0.77447312,205
193,56,0.62952600,75
193,73,0.73498827,156
193,87,0.62952600,75
193,159,0.20151514,3
193,163,0.66648210,97
193,186,0.76944775,198
193,189,0.91616412,545
193,216,0.72039115,141
193,218,0.67925384,106
193,306,0.34856393,10
193,307,1.00000000,971
193,684,0.55966688,46
194,0,0.85682874,169
194,53,0.89678228,215
194,84,0.90060017,220
194,87,0.80685903,125
194,112,0.94593217,289
194,132,0.90359280,224
194,140,0.89908349,218
194,154,0.88642645,202
194,171,0.92512732,255
194,184,0.91915645,246
194,189,0.11564091,1
194,196,0.89366379,211
194,199,0.76662486,98
194,200,0.91983053,247
194,206,0.88642645,202
194,217,0.85385832,166
194,219,0.94878411,294
194,235,0.94934869,295
194,236,0.90506922,226
194,239,1.00000000,400
194,288,0.93767718,275
194,290,0.93339129,268
194,299,0.90135338,221
194,311,0.76662486,98
194,315,0.76662486,98
194,333,0.76662486,98
195,53,0.92230735,214
195,84,0.92070237,212
195,87,1.00000000,337
195,94,0.95821498,264
195,171,0.96332261,272
195,174,0.92389747,216
195,182,0.92468704,217
195,184,0.92468704,217
195,199,0.92389747,216
195,243,0.91989422,211
195,319,0.92310425,215
196,0,0.51699250,35
196,20,0.25849625,5
196,41,0.58826430,58
196,53,0.51699250,35
196,57,0.65849625,95
196,84,0.77879026,220
196,87,0.64262648,85
196,112,0.67279205,105
196,135,0.76438562,199
196,154,0.82045711,294
196,171,0.82288187,299
196,186,1.00000000,1023
196,200,0.68201790,112
196,216,0.76510517,200
196,218,0.72479275,151
196,236,0.77681843,217
197,41,0.89509018,197
197,57,0.77431394,96
197,84,0.88541557,186
197,87,1.00000000,367
197,112,0.93044872,243
197,131,0.95069266,274
197,135,0.99295628,352
197,154,0.95130704,275
197,174,0.89337179,195
197,182,0.89763549,200
197,183,0.92975361,242
197,184,0.88541557,186
197,199,0.91059950,216
197,206,0.91215235,218
197,219,0.88541557,186
197,223,0.99768451,362
197,236,0.90745039,212
197,237,0.90745039,212
197,243,0.90665387,211
197,256,0.95554632,282
197,319,0.88175576,182
197,326,0.88721622,188
197,339,0.88175576,182
197,340,0.90014308,203
197,345,0.88631829,187
197,364,0.90824318,213
197,371,0.90903227,214
198,3,0.62431516,91
198,4,0.56529874,59
198,11,0.96074038,1051
198,41,0.82723067,399
198,84,0.75898407,243
198,91,1.00000000,1397
198,124,0.46491644,28
198,152,0.87319280,557
198,189,0.59974135,76
198,190,0.53158291,46
198,324,0.82338061,388
198,683,0.88367196,601
198,684,0.88135921,591
199,0,0.51262681,17
199,21,0.54821710,21
199,41,0.63556111,35
199,53,0.31778055,5
199,67,1.00000000,280
199,85,0.42528280,10
199,132,0.46805451,13
199,143,0.70077956,51
199,148,0.84909376,119
199,165,0.93610902,195
199,306,0.49173720,15
199,307,0.79807141,89
200,0,0.88921224,158
200,57,0.80251842,96
200,84,0.90603230,174
200,87,0.76871678,79
200,112,0.96648415,246
200,135,0.95849239,235
200,140,0.90703187,175
200,154,0.99941231,297
200,184,0.94214388,214
200,193,0.92137978,190
200,196,0.79513102,92
200,197,0.88360713,153
200,200,0.84417718,122
200,206,0.94214388,214
200,219,0.87899042,149
200,236,0.79513102,92
200,239,0.93549190,206
200,256,0.96289660,241
200,288,0.92680572,196
200,311,1.00000000,298
201,0,0.75559538,160
201,43,0.82103097,249
201,53,0.71914613,125
201,87,0.64397200,75
201,112,0.83466171,273
201,132,0.75559538,160
201,135,0.64397200,75
201,140,0.77300684,180
201,154,0.89746487,417
201,166,0.75651612,161
201,171,1.00000000,832
201,175,0.98636212,759
201,184,0.98557743,755
201,196,0.86631538,338
201,200,0.98557743,755
201,206,0.98557743,755
201,216,0.83681680,277
201,217,0.87442432,357
201,218,0.81983660,247
201,219,0.98636212,759
201,235,0.86892419,344
201,236,0.98655765,760
201,239,0.98811267,768
201,288,0.99729796,817
201,290,0.99729796,817
201,314,0.98557743,755
202,1,0.32078155,14
202,10,0.21224251,5
202,14,0.52199706,81
202,21,0.39471563,27
202,53,0.30383057,12
202,56,0.34237841,17
202,63,0.32078155,14
202,87,0.13013590,2
202,120,0.51758208,78
202,157,0.37645574,23
202,159,1.00000000,4637
202,189,0.26027180,8
202,190,0.34878294,18
202,243,0.13013590,2
202,324,0.54431401,98
202,339,0.19064565,4
202,345,0.16421322,3
203,0,0.65917479,163
203,11,0.65020093,152
203,17,0.94941298,1548
203,53,0.65917479,163
203,57,0.58995727,95
203,72,0.69113153,209
203,83,0.65917479,163
203,87,0.87662101,881
203,112,0.70288994,229
203,132,0.65917479,163
203,135,0.68989465,207
203,154,0.69714440,219
203,184,0.81005663,526
203,200,0.80807949,518
203,307,1.00000000,2290
204,54,0.91811459,254
204,84,0.89663867,223
204,87,0.95881289,325
204,112,0.92941580,272
204,135,0.99394499,402
204,154,0.96529170,338
204,161,0.93827817,287
204,171,0.94778053,304
204,184,0.98377176,378
204,200,1.00000000,417
204,206,0.91615377,251
204,236,0.93301783,278
204,239,0.92323274,262
204,256,0.97753550,364
204,288,0.96480222,337
204,290,0.87951024,201
204,299,0.91680996,252
204,315,0.94778053,304
204,323,0.91483355,249
204,364,0.92323274,262
204,365,0.88829569,212
205,41,0.87996519,160
205,48,1.00000000,321
205,73,0.95267280,244
205,74,0.94397607,232
205,84,0.94471771,233
205,112,0.96821146,267
205,135,0.99117396,305
205,154,0.93005283,214
205,155,0.74767505,74
205,184,0.77137545,85
205,200,0.90589002,186
205,206,0.75885142,79
205,243,0.36010442,7
205,256,0.75885142,79
205,307,0.93945824,226
206,0,0.22539163,3
206,21,0.81357007,148
206,53,0.69074453,69
206,127,0.17861864,2
206,132,0.45078325,15
206,141,0.50978649,22
206,153,0.86143059,199
206,159,0.38986346,10
206,163,0.40401026,11
206,168,0.45078325,15
206,186,0.51670608,23
206,189,0.96101096,368
206,684,1.00000000,468
207,0,0.61924702,35
207,16,0.75062769,76
207,18,0.61437897,34
207,20,0.85638758,141
207,21,0.79230150,97
207,53,1.00000000,325
207,66,0.97309688,278
207,67,0.87152489,154
207,87,0.75505881,78
207,94,0.11977872,1
207,132,0.61924702,35
207,157,0.27811758,4
207,165,0.85393642,139
207,186,0.66532156,46
207,210,0.92806865,214
207,235,0.78138392,91
207,307,0.84376853,131
207,684,0.71037615,60
208,0,0.95465502,290
208,20,0.77988986,102
208,41,0.97221056,322
208,53,0.91137191,224
208,87,1.00000000,380
208,94,0.91580034,230
208,112,0.98427095,346
208,132,0.91211812,225
208,135,0.99911436,378
208,157,0.71002022,67
208,174,0.90835352,220
208,199,0.91211812,225
208,206,0.94574972,275
208,236,0.90372191,214
209,0,0.82468329,945
209,1,0.50423467,65
209,2,0.53325908,83
209,3,0.50958454,68
209,13,0.81948368,905
209,14,0.52888215,80
209,15,0.66877715,258
209,16,0.64296232,208
209,17,0.85026014,1169
209,20,0.59728987,142
209,21,0.67858907,280
209,41,0.63021794,187
209,48,0.80130708,778
209,53,0.50053123,63
209,54,0.68963081,307
209,57,0.70223301,341
209,65,0.65290532,226
209,66,0.65448546,229
209,67,0.65707379,234
209,74,0.85015723,1168
209,84,0.77285714,614
209,87,0.55181148,97
209,101,0.71235261,371
209,112,0.64692723,215
209,135,0.59728987,142
209,140,0.61739521,168
209,143,0.67858907,280
209,154,0.55181148,97
209,157,0.67378307,269
209,165,0.67422800,270
209,166,0.78477188,678
209,171,0.80465888,800
209,183,0.68565842,297
209,184,0.79770016,755
209,186,0.78441686,676
209,196,0.66403826,248
209,200,0.81474212,870
209,206,0.67467129,271
209,216,1.00000000,4059
209,218,0.97236349,3226
209,236,0.79098946,714
209,239,0.67555299,273
209,256,0.79115766,715
209,288,0.68686396,300
209,290,0.58674131,130
209,306,0.52278706,76
209,307,0.90435798,1833
209,309,0.21564241,5
209,311,0.78512586,680
209,315,0.69040979,309
209,321,0.61080895,159
209,325,0.64692723,215
209,339,0.68403201,293
209,354,0.95690383,2837
209,371,0.57416297,117
209,372,0.71773061,388
209,408,0.58109876,124
210,0,0.59650560,39
210,20,0.11208449,1
210,21,0.11208449,1
210,41,1.00000000,484
210,53,0.66474368,60
210,54,0.81131291,150
210,55,0.85513255,197
210,57,0.76008525,109
210,84,0.86232057,206
210,87,0.71839332,84
210,94,0.84761009,188
210,105,0.83881968,178
210,112,0.75256279,104
210,120,0.64800076,54
210,132,0.86694099,212
210,135,0.85183236,193
210,140,0.86920262,215
210,148,0.88556463,238
210,154,0.90287223,265
210,171,0.89918301,259
210,174,0.86618003,211
210,175,0.81238027,151
210,183,0.88891266,243
210,184,0.86618003,211
210,196,0.81238027,151
210,197,0.89023270,245
210,199,0.86694099,212
210,200,0.87290309,220
210,206,0.73807217,95
210,216,0.90347900,266
210,217,0.81449407,153
210,219,0.81449407,153
210,223,0.79320127,134
210,235,0.81658060,155
210,236,0.73119012,91
210,237,0.83972054,179
210,239,0.93675196,327
210,256,0.86618003,211
210,288,0.81238027,151
210,290,0.80137577,141
210,311,0.80697161,146
210,312,0.84502278,185
210,314,0.81344062,152
210,315,0.81238027,151
210,326,0.84327461,183
210,340,0.83236910,171
210,364,0.75561390,106
210,371,0.84061641,180
211,16,0.85002970,1310
211,41,0.63704724,216
211,53,0.63704724,216
211,66,0.81533059,977
211,67,0.78608958,763
211,74,0.79872047,849
211,101,0.63650029,215
211,104,0.65799805,258
211,105,0.76585654,643
211,112,1.00000000,4651
211,135,0.80456416,892
211,140,0.81189098,949
211,155,0.94884100,3019
211,161,0.66160023,266
211,184,0.63759166,217
211,213,0.89258920,1877
211,216,0.66807247,281
211,218,0.98394068,4061
211,236,0.79604358,830
211,237,0.67618609,301
211,238,0.75386985,581
211,239,0.81808310,1000
211,243,0.89208370,1869
211,256,0.73565038,498
211,290,0.66026222,263
211,307,0.79788166,843
211,333,0.70245214,376
211,371,0.81725214,993
212,0,0.54713100,44
212,17,0.72302405,152
212,41,1.00000000,1050
212,53,0.81542586,290
212,57,0.65752249,96
212,84,0.55029002,45
212,87,0.62433447,76
212,101,0.83694547,337
212,132,0.54713100,44
212,135,0.54713100,44
212,184,0.54713100,44
212,200,0.55029002,45
212,206,0.55640711,47
212,307,0.78713124,238
213,0,0.45973063,35
213,21,0.48835777,44
213,41,0.53152389,62
213,52,0.69368755,222
213,53,0.94919232,1633
213,54,0.75297371,353
213,56,0.69311096,221
213,84,0.69368755,222
213,87,0.56376509,80
213,132,0.64109373,147
213,135,0.68163265,202
213,140,0.70095648,235
213,216,1.00000000,2427
213,218,0.81317997,565
213,307,0.67515197,192
214,0,0.19625045,3
214,14,0.71397136,154
214,15,0.53570797,43
214,243,0.29437568,7
214,324,0.63701456,89
214,325,1.00000000,1168
214,339,0.09812523,1
214,345,0.67655556,118
214,684,0.22783972,4
215,0,0.85263143,152
215,53,0.60738666,35
215,57,0.77712665,97
215,66,0.88390279,183
215,83,0.60738666,35
215,84,0.91107999,215
215,87,0.75300484,84
215,112,0.94380362,261
215,135,1.00000000,364
215,140,0.87540268,174
215,196,0.94764140,267
215,197,0.95323989,276
215,206,0.88573518,185
215,216,0.83015678,133
215,218,0.79823935,110
215,256,0.98444806,332
215,333,0.93720768,251
216,41,0.82124757,109
216,53,0.68695155,50
216,83,0.81144786,103
216,84,0.83351336,117
216,87,0.86586064,141
216,112,0.94075566,217
216,132,0.87190677,146
216,135,1.00000000,305
216,154,0.88888280,161
216,171,0.94235124,219
216,184,0.78811784,90
216,200,0.80106566,97
216,206,0.83351336,117
216,236,0.79191615,92
216,239,0.92569906,199
216,243,0.87190677,146
216,256,0.91856682,191
216,288,0.91017886,182
216,290,0.90533878,177
216,311,0.88451468,157
216,315,0.89730446,169
216,364,0.79002732,91
216,371,0.83933775,121
217,0,0.63277968,46
217,41,0.65252565,52
217,54,0.90347091,243
217,55,0.92667519,280
217,56,0.87802363,208
217,57,0.73015888,84
217,63,0.85255753,178
217,64,0.88036598,211
217,65,0.84407904,169
217,66,0.73208114,85
217,83,0.58895871,35
217,84,0.86996554,198
217,87,0.70738196,73
217,104,0.85618977,182
217,105,0.75186316,96
217,112,0.90481257,245
217,132,0.90547931,246
217,135,0.70514584,72
217,140,0.85071086,176
217,143,0.90746346,249
217,148,0.95309281,329
217,154,0.93410803,293
217,155,0.86830541,196
217,166,0.56960083,31
217,171,0.91579498,262
217,175,0.91264034,257
217,176,0.90680474,248
217,184,0.88719915,220
217,197,0.84790136,173
217,200,0.90279595,242
217,206,0.92550124,278
217,236,0.88867981,222
217,238,0.82889730,154
217,239,0.92372445,275
217,256,0.94905943,321
217,288,1.00000000,438
217,290,0.91390947,259
217,307,0.76331520,103
217,311,0.94281746,309
217,315,0.92132511,271
217,334,0.92011217,269
217,354,0.83513926,160
217,364,0.91827582,266
217,371,0.88267541,214
218,16,0.77753920,84
218,41,0.84363090,123
218,56,0.78947680,90
218,57,1.00000000,302
218,64,0.98804881,282
218,65,0.87810894,150
218,83,0.78947680,90
218,84,0.79138958,91
218,159,0.81115606,102
218,216,0.95700312,236
218,218,0.85979780,135
218,307,0.83934456,120
219,4,0.95217090,280
219,11,0.93511119,253
219,12,0.35116339,7
219,41,0.45731898,14
219,87,0.30258140,5
219,124,1.00000000,372
219,189,0.23410893,3
219,190,0.71745993,69
219,306,0.67363526,53
219,324,0.74210774,80
220,0,0.83800484,148
220,41,0.92733067,253
220,53,0.84461631,154
220,64,0.93693955,268
220,74,0.90924595,227
220,84,0.91922576,241
220,87,1.00000000,391
220,104,0.92265060,246
220,112,0.90553252,222
220,132,0.69384576,62
220,135,0.98941951,367
220,184,0.89626921,210
220,206,0.92994743,257
220,216,0.86204468,171
220,218,0.90924595,227
220,239,0.92798871,254
221,56,0.96898588,495
221,84,0.96288782,476
221,87,0.69901282,87
221,131,1.00000000,604
221,200,0.97845074,526
221,206,0.96740408,490
221,216,0.77589946,143
221,218,0.97666306,520
221,299,0.73526342,110
221,307,0.74214218,115
222,11,0.38630840,58
222,16,0.53039793,269
222,17,0.23542158,11
222,41,1.00000000,38373
222,56,0.43438263,97
222,69,0.49198392,179
222,71,0.60991654,624
222,190,0.19700757,7
222,307,0.53910814,295
223,0,0.45255130,32
223,11,1.00000000,2266
223,19,0.64938412,150
223,41,0.98823372,2069
223,53,0.61525490,115
223,57,0.87559575,866
223,132,0.59076140,95
223,140,0.91147972,1143
223,171,0.68575868,199
223,184,0.64590930,146
223,206,0.63866660,138
223,238,0.65023845,151
224,0,0.50572639,43
224,20,0.49950936,41
224,41,0.56390313,67
224,53,0.49628892,40
224,57,0.62939068,110
224,64,0.79869104,393
224,67,0.73355220,241
224,72,0.71523262,210
224,83,0.47126961,33
224,84,0.74867794,270
224,87,0.58223895,77
224,94,0.76403458,303
224,112,0.63869126,118
224,132,0.67487248,155
224,135,0.61137318,96
224,140,0.77172218,321
224,146,0.71586450,211
224,154,0.75256598,278
224,157,0.71586450,211
224,166,0.81909807,458
224,171,0.74618919,265
224,174,0.71072379,203
224,175,0.76621476,308
224,182,0.67401304,154
224,183,0.74867794,270
224,184,0.73574310,245
224,196,0.74719026,267
224,197,0.75865230,291
224,199,0.75399532,281
224,200,1.00000000,1776
224,206,0.48257002,36
224,208,0.47890837,35
224,214,0.75112119,275
224,217,0.71459774,209
224,219,0.60574532,92
224,223,0.67051893,150
224,235,0.70673418,197
224,236,0.77701159,334
224,237,0.73132478,237
224,238,0.71836255,215
224,239,0.87162503,679
224,243,0.71836255,215
224,256,0.89030309,781
224,257,0.74158921,256
224,288,0.82999655,497
224,290,0.75865230,291
224,299,0.71897984,216
224,311,0.77621134,332
224,314,0.71586450,211
224,315,0.79244170,375
224,319,0.71836255,215
224,323,0.71836255,215
224,326,0.71586450,211
224,328,0.74917018,271
224,333,0.81314421,438
224,334,0.74867794,270
224,339,0.71897984,216
